62072.0	755364.966065
62534.0	742179.232248
63684.0	684088.204513
64147.0	661675.083984
65250.0	622208.999513
65713.0	611213.976845
66813.0	581044.950217
67276.0	573219.485848
68377.0	556345.044655
68839.0	543760.538629
69969.0	529742.654117
70431.0	527181.454457
71531.0	511643.994459
71993.0	505150.666972
73827.0	467742.617778
74289.0	455519.973161
75383.0	432937.766551
75846.0	421142.868034
