61440.0	2683241.79491
61753.0	2664702.93582
63043.0	2683023.81218
63355.0	2628630.02932
64613.0	2470227.41167
64926.0	2492457.14443
66180.0	2448636.82735
66492.0	2447488.11998
67748.0	2434010.64337
69319.0	2462172.47758
69632.0	2467754.54824
70903.0	2506981.04844
71215.0	2457801.72516
72472.0	2617735.95205
72784.0	2611766.63615
74755.0	2496000.79091
75067.0	2506410.81967
