61440.0	6068426.6007
61753.0	6023029.32685
63043.0	6051858.73168
63355.0	5995407.98284
64613.0	5843040.77545
64926.0	5877113.74199
66180.0	5767246.68118
66492.0	5747100.20521
67748.0	5780147.60716
69319.0	5825136.04641
69632.0	5806771.37012
70903.0	5910509.95881
71215.0	5779383.13061
72472.0	5981127.3003
72784.0	5944629.97152
74755.0	5864269.29338
75067.0	5884397.86749
